#reference_panel_population:	CHA	MSU
chromosome	physical_position	genetic_position	genetic_marker_index	BHC-501:::hap1:::CHA	BHC-501:::hap1:::MSU	BHC-501:::hap2:::CHA	BHC-501:::hap2:::MSU	BHC-502:::hap1:::CHA	BHC-502:::hap1:::MSU	BHC-502:::hap2:::CHA	BHC-502:::hap2:::MSU	XM448:::hap1:::CHA	XM448:::hap1:::MSU	XM448:::hap2:::CHA	XM448:::hap2:::MSU	XM450:::hap1:::CHA	XM450:::hap1:::MSU	XM450:::hap2:::CHA	XM450:::hap2:::MSU	SYLHN-1:::hap1:::CHA	SYLHN-1:::hap1:::MSU	SYLHN-1:::hap2:::CHA	SYLHN-1:::hap2:::MSU	SYLHN-2:::hap1:::CHA	SYLHN-2:::hap1:::MSU	SYLHN-2:::hap2:::CHA	SYLHN-2:::hap2:::MSU	SYLHN-3:::hap1:::CHA	SYLHN-3:::hap1:::MSU	SYLHN-3:::hap2:::CHA	SYLHN-3:::hap2:::MSU	SYLHN-4:::hap1:::CHA	SYLHN-4:::hap1:::MSU	SYLHN-4:::hap2:::CHA	SYLHN-4:::hap2:::MSU	SYLHN-5:::hap1:::CHA	SYLHN-5:::hap1:::MSU	SYLHN-5:::hap2:::CHA	SYLHN-5:::hap2:::MSU	SYLHN-6:::hap1:::CHA	SYLHN-6:::hap1:::MSU	SYLHN-6:::hap2:::CHA	SYLHN-6:::hap2:::MSU	SYLHN-7:::hap1:::CHA	SYLHN-7:::hap1:::MSU	SYLHN-7:::hap2:::CHA	SYLHN-7:::hap2:::MSU	SYLHN-8:::hap1:::CHA	SYLHN-8:::hap1:::MSU	SYLHN-8:::hap2:::CHA	SYLHN-8:::hap2:::MSU	SYLHN-9:::hap1:::CHA	SYLHN-9:::hap1:::MSU	SYLHN-9:::hap2:::CHA	SYLHN-9:::hap2:::MSU	GQC-10:::hap1:::CHA	GQC-10:::hap1:::MSU	GQC-10:::hap2:::CHA	GQC-10:::hap2:::MSU	GQC-15:::hap1:::CHA	GQC-15:::hap1:::MSU	GQC-15:::hap2:::CHA	GQC-15:::hap2:::MSU	GQC-20:::hap1:::CHA	GQC-20:::hap1:::MSU	GQC-20:::hap2:::CHA	GQC-20:::hap2:::MSU	GQC-5:::hap1:::CHA	GQC-5:::hap1:::MSU	GQC-5:::hap2:::CHA	GQC-5:::hap2:::MSU	1050751690:::hap1:::CHA	1050751690:::hap1:::MSU	1050751690:::hap2:::CHA	1050751690:::hap2:::MSU	1050751700:::hap1:::CHA	1050751700:::hap1:::MSU	1050751700:::hap2:::CHA	1050751700:::hap2:::MSU	1050751710:::hap1:::CHA	1050751710:::hap1:::MSU	1050751710:::hap2:::CHA	1050751710:::hap2:::MSU	1050751720:::hap1:::CHA	1050751720:::hap1:::MSU	1050751720:::hap2:::CHA	1050751720:::hap2:::MSU	1050751730:::hap1:::CHA	1050751730:::hap1:::MSU	1050751730:::hap2:::CHA	1050751730:::hap2:::MSU
1	25987030	25.98700	520	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.47536	0.52464	0.99999	0.00001	0.99703	0.00297	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00274	0.99726	0.00035	0.99965	0.00317	0.99683	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00013	0.99987	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000
1	26336990	26.33700	525	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.46928	0.53072	1.00000	0.00000	0.99100	0.00900	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.01317	0.98683	0.00012	0.99988	0.00317	0.99683	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00055	0.99945	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000
1	26533913	26.53390	530	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.46733	0.53267	1.00000	0.00000	0.98267	0.01733	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.02080	0.97920	0.00011	0.99989	0.00317	0.99683	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00101	0.99899	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000
1	26889213	26.88920	535	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.43134	0.56866	1.00000	0.00000	0.88100	0.11900	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.13776	0.86224	0.00009	0.99991	0.00317	0.99683	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.01308	0.98692	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00001	0.99999
1	27267066	27.26710	540	0.00003	0.99997	0.00000	1.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.37045	0.62955	1.00000	0.00000	0.72155	0.27845	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.34312	0.65688	0.00007	0.99993	0.00318	0.99682	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.05066	0.94934	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998
1	27602693	27.60270	545	0.00005	0.99995	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.26455	0.73545	1.00000	0.00000	0.50488	0.49512	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00001	0.99999	0.00002	0.99998	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.63068	0.36932	0.00007	0.99993	0.00319	0.99681	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.14731	0.85269	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00003	0.99997
1	28042222	28.04220	550	0.00009	0.99991	0.00000	1.00000	0.00000	1.00000	0.00004	0.99996	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.08086	0.91914	1.00000	0.00000	0.19729	0.80271	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998	0.00003	0.99997	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.96805	0.03195	0.00006	0.99994	0.00320	0.99680	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.50952	0.49048	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00006	0.99994
1	28251667	28.25170	555	0.00010	0.99990	0.00000	1.00000	0.00000	1.00000	0.00004	0.99996	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.06675	0.93325	1.00000	0.00000	0.17148	0.82852	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00003	0.99997	0.00003	0.99997	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.97855	0.02145	0.00006	0.99994	0.00320	0.99680	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.53923	0.46077	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00006	0.99994
1	28489054	28.48910	560	0.00010	0.99990	0.00000	1.00000	0.00000	1.00000	0.00004	0.99996	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.04913	0.95087	1.00000	0.00000	0.13478	0.86522	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00003	0.99997	0.00003	0.99997	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.98269	0.01731	0.00005	0.99995	0.00320	0.99680	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.57750	0.42250	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00006	0.99994
1	28899718	28.89970	565	0.00010	0.99990	0.00000	1.00000	0.00000	1.00000	0.00004	0.99996	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00079	0.99921	1.00000	0.00000	0.00204	0.99796	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00004	0.99996	0.00003	0.99997	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.99791	0.00209	0.00000	1.00000	0.00320	0.99680	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.85330	0.14670	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00006	0.99994
1	29047612	29.04760	570	0.00011	0.99989	0.00000	1.00000	0.00000	1.00000	0.00004	0.99996	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00042	0.99958	1.00000	0.00000	0.00091	0.99909	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00004	0.99996	0.00003	0.99997	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.99864	0.00136	0.00000	1.00000	0.00320	0.99680	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.87365	0.12635	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00006	0.99994
1	29316022	29.31600	575	0.00011	0.99989	0.00000	1.00000	0.00000	1.00000	0.00004	0.99996	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00003	0.99997	1.00000	0.00000	0.00002	0.99998	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00004	0.99996	0.00003	0.99997	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.99996	0.00004	0.00000	1.00000	0.00320	0.99680	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.95041	0.04959	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00006	0.99994
1	29451206	29.45120	580	0.00011	0.99989	0.00000	1.00000	0.00000	1.00000	0.00004	0.99996	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00004	0.99996	0.00003	0.99997	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.99999	0.00001	0.00000	1.00000	0.00320	0.99680	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.95830	0.04170	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00006	0.99994
1	29635812	29.63580	585	0.00011	0.99989	0.00000	1.00000	0.00000	1.00000	0.00004	0.99996	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00004	0.99996	0.00003	0.99997	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00320	0.99680	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.96811	0.03189	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00006	0.99994
1	29759652	29.75970	590	0.00011	0.99989	0.00000	1.00000	0.00000	1.00000	0.00004	0.99996	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998	1.00000	0.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00004	0.99996	0.00003	0.99997	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00320	0.99680	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.96973	0.03027	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00006	0.99994
1	29938999	29.93900	595	0.00011	0.99989	0.00000	1.00000	0.00000	1.00000	0.00004	0.99996	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998	1.00000	0.00000	0.00000	1.00000	0.00008	0.99992	0.00000	1.00000	0.00000	1.00000	0.00004	0.99996	0.00003	0.99997	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00320	0.99680	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.97301	0.02699	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00006	0.99994
1	30232831	30.23280	600	0.00011	0.99989	0.00000	1.00000	0.00000	1.00000	0.00004	0.99996	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998	1.00000	0.00000	0.00000	1.00000	0.00131	0.99869	0.00000	1.00000	0.00000	1.00000	0.00004	0.99996	0.00003	0.99997	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00320	0.99680	0.00000	1.00000	0.00000	1.00000	0.99988	0.00012	1.00000	0.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.98028	0.01972	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00006	0.99994
1	30698424	30.69840	605	0.00010	0.99990	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998	1.00000	0.00000	0.00000	1.00000	0.02115	0.97885	0.00000	1.00000	0.00000	1.00000	0.00005	0.99995	0.00002	0.99998	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00321	0.99679	0.00000	1.00000	0.00000	1.00000	0.99626	0.00374	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.99733	0.00267	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00003	0.99997
1	30999614	30.99960	610	0.00009	0.99991	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998	1.00000	0.00000	0.00000	1.00000	0.04272	0.95728	0.00000	1.00000	0.00000	1.00000	0.00005	0.99995	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00321	0.99679	0.00000	1.00000	0.00000	1.00000	0.99214	0.00786	0.99999	0.00001	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.99878	0.00122	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998
1	31270891	31.27090	615	0.00009	0.99991	0.00000	1.00000	0.00000	1.00000	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998	1.00000	0.00000	0.00000	1.00000	0.09843	0.90157	0.00000	1.00000	0.00000	1.00000	0.00005	0.99995	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00321	0.99679	0.00000	1.00000	0.00000	1.00000	0.95704	0.04296	0.99997	0.00003	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.99921	0.00079	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00001	0.99999
1	31475581	31.47560	620	0.00009	0.99991	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998	1.00000	0.00000	0.00000	1.00000	0.16982	0.83018	0.00000	1.00000	0.00000	1.00000	0.00005	0.99995	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00321	0.99679	0.00000	1.00000	0.00000	1.00000	0.85513	0.14487	0.99992	0.00008	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.99929	0.00071	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00001	0.99999
1	31699827	31.69980	625	0.00009	0.99991	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998	1.00000	0.00000	0.00000	1.00000	0.21667	0.78333	0.00000	1.00000	0.00000	1.00000	0.00005	0.99995	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00322	0.99678	0.00000	1.00000	0.00000	1.00000	0.70457	0.29543	0.99986	0.00014	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.99932	0.00068	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000
1	32186487	32.18650	630	0.00008	0.99992	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998	1.00000	0.00000	0.00000	1.00000	0.33742	0.66258	0.00000	1.00000	0.00000	1.00000	0.00005	0.99995	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00342	0.99658	0.00000	1.00000	0.00000	1.00000	0.13869	0.86131	0.99845	0.00155	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.99939	0.00061	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000
1	32511532	32.51150	635	0.00008	0.99992	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998	1.00000	0.00000	0.00000	1.00000	0.35959	0.64041	0.00000	1.00000	0.00000	1.00000	0.00005	0.99995	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00357	0.99643	0.00000	1.00000	0.00000	1.00000	0.07024	0.92976	0.99813	0.00187	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.99941	0.00059	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000
1	32943411	32.94340	640	0.00008	0.99992	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998	1.00000	0.00000	0.00000	1.00000	0.39304	0.60696	0.00000	1.00000	0.00000	1.00000	0.00005	0.99995	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00439	0.99561	0.00000	1.00000	0.00000	1.00000	0.01548	0.98452	0.99752	0.00248	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.99943	0.00057	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000
1	33136647	33.13660	645	0.00008	0.99992	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998	1.00000	0.00000	0.00000	1.00000	0.39443	0.60557	0.00000	1.00000	0.00000	1.00000	0.00005	0.99995	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00450	0.99550	0.00000	1.00000	0.00000	1.00000	0.01392	0.98608	0.99747	0.00253	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.99943	0.00057	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000
1	33496557	33.49660	650	0.00008	0.99992	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998	1.00000	0.00000	0.00000	1.00000	0.40075	0.59925	0.00000	1.00000	0.00000	1.00000	0.00006	0.99994	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00585	0.99415	0.00000	1.00000	0.00000	1.00000	0.01013	0.98987	0.99717	0.00283	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.99944	0.00056	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000
